video_stem,video_path,video_emotion,video_emotion_lbl,actor_id,sentence_key,sentence_text,audio_stem,audio_path,audio_emotion,audio_emotion_lbl,output_stem,label,method,status
1024_IEO_DIS_MD,..\..\data\raw\CREMA-D\VideoFlash\1024_IEO_DIS_MD.flv,DIS,disgusted,1024,IEO,It's eleven o'clock,1024_IEO_FEA_MD,..\..\data\raw\CREMA-D\AudioWAV\1024_IEO_FEA_MD.wav,FEA,fearful,FAKE_T1_1024_IEO_DIS_MD__AUDIO_1024_IEO_FEA_MD,1,emotion_swap,pending
1025_DFA_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_DFA_NEU_XX.flv,NEU,neutral,1025,DFA,Don't forget a jacket,1025_DFA_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_DFA_SAD_XX.wav,SAD,sad,FAKE_T1_1025_DFA_NEU_XX__AUDIO_1025_DFA_SAD_XX,1,emotion_swap,pending
1025_MTI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_MTI_DIS_XX.flv,DIS,disgusted,1025,MTI,Maybe tomorrow it will be cold,1025_MTI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_MTI_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_MTI_DIS_XX__AUDIO_1025_MTI_FEA_XX,1,emotion_swap,pending
1025_TSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TSI_HAP_XX.flv,HAP,happy,1025,TSI,The surface is slippery,1025_TSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1025_TSI_HAP_XX__AUDIO_1025_TSI_NEU_XX,1,emotion_swap,pending
1025_IOM_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IOM_DIS_XX.flv,DIS,disgusted,1025,IOM,I'm on my way to the meeting,1025_IOM_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IOM_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_IOM_DIS_XX__AUDIO_1025_IOM_FEA_XX,1,emotion_swap,pending
1025_ITS_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_ITS_DIS_XX.flv,DIS,disgusted,1025,ITS,I think I've seen this before,1025_ITS_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_ITS_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_ITS_DIS_XX__AUDIO_1025_ITS_FEA_XX,1,emotion_swap,pending
1025_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_ITS_NEU_XX.flv,NEU,neutral,1025,ITS,I think I've seen this before,1025_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1025_ITS_NEU_XX__AUDIO_1025_ITS_SAD_XX,1,emotion_swap,pending
1025_DFA_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_DFA_HAP_XX.flv,HAP,happy,1025,DFA,Don't forget a jacket,1025_DFA_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_DFA_NEU_XX.wav,NEU,neutral,FAKE_T1_1025_DFA_HAP_XX__AUDIO_1025_DFA_NEU_XX,1,emotion_swap,pending
1025_WSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_WSI_HAP_XX.flv,HAP,happy,1025,WSI,We'll stop in a couple of minutes,1025_WSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_WSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1025_WSI_HAP_XX__AUDIO_1025_WSI_NEU_XX,1,emotion_swap,pending
1025_MTI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_MTI_ANG_XX.flv,ANG,angry,1025,MTI,Maybe tomorrow it will be cold,1025_MTI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_MTI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_MTI_ANG_XX__AUDIO_1025_MTI_DIS_XX,1,emotion_swap,pending
1025_TIE_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TIE_DIS_XX.flv,DIS,disgusted,1025,TIE,That is exactly what happened,1025_TIE_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TIE_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_TIE_DIS_XX__AUDIO_1025_TIE_FEA_XX,1,emotion_swap,pending
1025_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_ITS_ANG_XX.flv,ANG,angry,1025,ITS,I think I've seen this before,1025_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_ITS_ANG_XX__AUDIO_1025_ITS_DIS_XX,1,emotion_swap,pending
1025_TAI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TAI_ANG_XX.flv,ANG,angry,1025,TAI,The airplane is almost full,1025_TAI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TAI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_TAI_ANG_XX__AUDIO_1025_TAI_DIS_XX,1,emotion_swap,pending
1025_TSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TSI_NEU_XX.flv,NEU,neutral,1025,TSI,The surface is slippery,1025_TSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TSI_SAD_XX.wav,SAD,sad,FAKE_T1_1025_TSI_NEU_XX__AUDIO_1025_TSI_SAD_XX,1,emotion_swap,pending
1025_IOM_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IOM_FEA_XX.flv,FEA,fearful,1025,IOM,I'm on my way to the meeting,1025_IOM_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IOM_HAP_XX.wav,HAP,happy,FAKE_T1_1025_IOM_FEA_XX__AUDIO_1025_IOM_HAP_XX,1,emotion_swap,pending
1025_WSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_WSI_DIS_XX.flv,DIS,disgusted,1025,WSI,We'll stop in a couple of minutes,1025_WSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_WSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1025_WSI_DIS_XX__AUDIO_1025_WSI_FEA_XX,1,emotion_swap,pending
1025_IEO_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IEO_NEU_XX.flv,NEU,neutral,1025,IEO,It's eleven o'clock,1025_IEO_SAD_MD,..\..\data\raw\CREMA-D\AudioWAV\1025_IEO_SAD_MD.wav,SAD,sad,FAKE_T1_1025_IEO_NEU_XX__AUDIO_1025_IEO_SAD_MD,1,emotion_swap,pending
1025_WSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_WSI_NEU_XX.flv,NEU,neutral,1025,WSI,We'll stop in a couple of minutes,1025_WSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_WSI_SAD_XX.wav,SAD,sad,FAKE_T1_1025_WSI_NEU_XX__AUDIO_1025_WSI_SAD_XX,1,emotion_swap,pending
1025_ITH_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_ITH_NEU_XX.flv,NEU,neutral,1025,ITH,I think I have a doctor's appointment,1025_ITH_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_ITH_SAD_XX.wav,SAD,sad,FAKE_T1_1025_ITH_NEU_XX__AUDIO_1025_ITH_SAD_XX,1,emotion_swap,pending
1025_IWL_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_IWL_NEU_XX.flv,NEU,neutral,1025,IWL,I would like a new alarm clock,1025_IWL_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_IWL_SAD_XX.wav,SAD,sad,FAKE_T1_1025_IWL_NEU_XX__AUDIO_1025_IWL_SAD_XX,1,emotion_swap,pending
1025_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_DFA_ANG_XX.flv,ANG,angry,1025,DFA,Don't forget a jacket,1025_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1025_DFA_ANG_XX__AUDIO_1025_DFA_DIS_XX,1,emotion_swap,pending
1025_TAI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_TAI_NEU_XX.flv,NEU,neutral,1025,TAI,The airplane is almost full,1025_TAI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_TAI_SAD_XX.wav,SAD,sad,FAKE_T1_1025_TAI_NEU_XX__AUDIO_1025_TAI_SAD_XX,1,emotion_swap,pending
1025_MTI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1025_MTI_NEU_XX.flv,NEU,neutral,1025,MTI,Maybe tomorrow it will be cold,1025_MTI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1025_MTI_SAD_XX.wav,SAD,sad,FAKE_T1_1025_MTI_NEU_XX__AUDIO_1025_MTI_SAD_XX,1,emotion_swap,pending
1026_TIE_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_TIE_NEU_XX.flv,NEU,neutral,1026,TIE,That is exactly what happened,1026_TIE_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_TIE_SAD_XX.wav,SAD,sad,FAKE_T1_1026_TIE_NEU_XX__AUDIO_1026_TIE_SAD_XX,1,emotion_swap,pending
1026_IEO_DIS_MD,..\..\data\raw\CREMA-D\VideoFlash\1026_IEO_DIS_MD.flv,DIS,disgusted,1026,IEO,It's eleven o'clock,1026_IEO_FEA_MD,..\..\data\raw\CREMA-D\AudioWAV\1026_IEO_FEA_MD.wav,FEA,fearful,FAKE_T1_1026_IEO_DIS_MD__AUDIO_1026_IEO_FEA_MD,1,emotion_swap,pending
1026_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_WSI_ANG_XX.flv,ANG,angry,1026,WSI,We'll stop in a couple of minutes,1026_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1026_WSI_ANG_XX__AUDIO_1026_WSI_DIS_XX,1,emotion_swap,pending
1026_TSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_TSI_DIS_XX.flv,DIS,disgusted,1026,TSI,The surface is slippery,1026_TSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_TSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1026_TSI_DIS_XX__AUDIO_1026_TSI_FEA_XX,1,emotion_swap,pending
1026_IOM_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_IOM_SAD_XX.flv,SAD,sad,1026,IOM,I'm on my way to the meeting,1026_IOM_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_IOM_ANG_XX.wav,ANG,angry,FAKE_T1_1026_IOM_SAD_XX__AUDIO_1026_IOM_ANG_XX,1,emotion_swap,pending
1026_ITH_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_ITH_DIS_XX.flv,DIS,disgusted,1026,ITH,I think I have a doctor's appointment,1026_ITH_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_ITH_FEA_XX.wav,FEA,fearful,FAKE_T1_1026_ITH_DIS_XX__AUDIO_1026_ITH_FEA_XX,1,emotion_swap,pending
1026_MTI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_MTI_NEU_XX.flv,NEU,neutral,1026,MTI,Maybe tomorrow it will be cold,1026_MTI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_MTI_SAD_XX.wav,SAD,sad,FAKE_T1_1026_MTI_NEU_XX__AUDIO_1026_MTI_SAD_XX,1,emotion_swap,pending
1026_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1026_IEO_HAP_MD.flv,HAP,happy,1026,IEO,It's eleven o'clock,1026_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1026_IEO_HAP_MD__AUDIO_1026_IEO_NEU_XX,1,emotion_swap,pending
1026_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_IWW_FEA_XX.flv,FEA,fearful,1026,IWW,I wonder what this is about,1026_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1026_IWW_FEA_XX__AUDIO_1026_IWW_HAP_XX,1,emotion_swap,pending
1026_IEO_SAD_MD,..\..\data\raw\CREMA-D\VideoFlash\1026_IEO_SAD_MD.flv,SAD,sad,1026,IEO,It's eleven o'clock,1026_IEO_ANG_MD,..\..\data\raw\CREMA-D\AudioWAV\1026_IEO_ANG_MD.wav,ANG,angry,FAKE_T1_1026_IEO_SAD_MD__AUDIO_1026_IEO_ANG_MD,1,emotion_swap,pending
1026_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_DFA_ANG_XX.flv,ANG,angry,1026,DFA,Don't forget a jacket,1026_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1026_DFA_ANG_XX__AUDIO_1026_DFA_DIS_XX,1,emotion_swap,pending
1026_DFA_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_DFA_HAP_XX.flv,HAP,happy,1026,DFA,Don't forget a jacket,1026_DFA_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_DFA_NEU_XX.wav,NEU,neutral,FAKE_T1_1026_DFA_HAP_XX__AUDIO_1026_DFA_NEU_XX,1,emotion_swap,pending
1026_WSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_WSI_HAP_XX.flv,HAP,happy,1026,WSI,We'll stop in a couple of minutes,1026_WSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_WSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1026_WSI_HAP_XX__AUDIO_1026_WSI_NEU_XX,1,emotion_swap,pending
1026_IEO_FEA_MD,..\..\data\raw\CREMA-D\VideoFlash\1026_IEO_FEA_MD.flv,FEA,fearful,1026,IEO,It's eleven o'clock,1026_IEO_HAP_MD,..\..\data\raw\CREMA-D\AudioWAV\1026_IEO_HAP_MD.wav,HAP,happy,FAKE_T1_1026_IEO_FEA_MD__AUDIO_1026_IEO_HAP_MD,1,emotion_swap,pending
1026_ITH_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_ITH_ANG_XX.flv,ANG,angry,1026,ITH,I think I have a doctor's appointment,1026_ITH_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_ITH_DIS_XX.wav,DIS,disgusted,FAKE_T1_1026_ITH_ANG_XX__AUDIO_1026_ITH_DIS_XX,1,emotion_swap,pending
1026_IOM_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_IOM_NEU_XX.flv,NEU,neutral,1026,IOM,I'm on my way to the meeting,1026_IOM_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_IOM_SAD_XX.wav,SAD,sad,FAKE_T1_1026_IOM_NEU_XX__AUDIO_1026_IOM_SAD_XX,1,emotion_swap,pending
1026_TAI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_TAI_HAP_XX.flv,HAP,happy,1026,TAI,The airplane is almost full,1026_TAI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_TAI_NEU_XX.wav,NEU,neutral,FAKE_T1_1026_TAI_HAP_XX__AUDIO_1026_TAI_NEU_XX,1,emotion_swap,pending
1026_TSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_TSI_FEA_XX.flv,FEA,fearful,1026,TSI,The surface is slippery,1026_TSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_TSI_HAP_XX.wav,HAP,happy,FAKE_T1_1026_TSI_FEA_XX__AUDIO_1026_TSI_HAP_XX,1,emotion_swap,pending
1026_TAI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_TAI_DIS_XX.flv,DIS,disgusted,1026,TAI,The airplane is almost full,1026_TAI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_TAI_FEA_XX.wav,FEA,fearful,FAKE_T1_1026_TAI_DIS_XX__AUDIO_1026_TAI_FEA_XX,1,emotion_swap,pending
1026_MTI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_MTI_HAP_XX.flv,HAP,happy,1026,MTI,Maybe tomorrow it will be cold,1026_MTI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_MTI_NEU_XX.wav,NEU,neutral,FAKE_T1_1026_MTI_HAP_XX__AUDIO_1026_MTI_NEU_XX,1,emotion_swap,pending
1026_MTI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_MTI_FEA_XX.flv,FEA,fearful,1026,MTI,Maybe tomorrow it will be cold,1026_MTI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_MTI_HAP_XX.wav,HAP,happy,FAKE_T1_1026_MTI_FEA_XX__AUDIO_1026_MTI_HAP_XX,1,emotion_swap,pending
1026_MTI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1026_MTI_ANG_XX.flv,ANG,angry,1026,MTI,Maybe tomorrow it will be cold,1026_MTI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1026_MTI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1026_MTI_ANG_XX__AUDIO_1026_MTI_DIS_XX,1,emotion_swap,pending
1027_IWL_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IWL_FEA_XX.flv,FEA,fearful,1027,IWL,I would like a new alarm clock,1027_IWL_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IWL_HAP_XX.wav,HAP,happy,FAKE_T1_1027_IWL_FEA_XX__AUDIO_1027_IWL_HAP_XX,1,emotion_swap,pending
1027_TAI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_TAI_DIS_XX.flv,DIS,disgusted,1027,TAI,The airplane is almost full,1027_TAI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_TAI_FEA_XX.wav,FEA,fearful,FAKE_T1_1027_TAI_DIS_XX__AUDIO_1027_TAI_FEA_XX,1,emotion_swap,pending
1027_DFA_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_DFA_SAD_XX.flv,SAD,sad,1027,DFA,Don't forget a jacket,1027_DFA_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_DFA_ANG_XX.wav,ANG,angry,FAKE_T1_1027_DFA_SAD_XX__AUDIO_1027_DFA_ANG_XX,1,emotion_swap,pending
1027_IOM_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IOM_NEU_XX.flv,NEU,neutral,1027,IOM,I'm on my way to the meeting,1027_IOM_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IOM_SAD_XX.wav,SAD,sad,FAKE_T1_1027_IOM_NEU_XX__AUDIO_1027_IOM_SAD_XX,1,emotion_swap,pending
1027_WSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_WSI_DIS_XX.flv,DIS,disgusted,1027,WSI,We'll stop in a couple of minutes,1027_WSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_WSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1027_WSI_DIS_XX__AUDIO_1027_WSI_FEA_XX,1,emotion_swap,pending
1027_IOM_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IOM_FEA_XX.flv,FEA,fearful,1027,IOM,I'm on my way to the meeting,1027_IOM_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IOM_HAP_XX.wav,HAP,happy,FAKE_T1_1027_IOM_FEA_XX__AUDIO_1027_IOM_HAP_XX,1,emotion_swap,pending
1027_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1027_IEO_HAP_MD.flv,HAP,happy,1027,IEO,It's eleven o'clock,1027_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1027_IEO_HAP_MD__AUDIO_1027_IEO_NEU_XX,1,emotion_swap,pending
1027_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_ITS_NEU_XX.flv,NEU,neutral,1027,ITS,I think I've seen this before,1027_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1027_ITS_NEU_XX__AUDIO_1027_ITS_SAD_XX,1,emotion_swap,pending
1027_IWL_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IWL_NEU_XX.flv,NEU,neutral,1027,IWL,I would like a new alarm clock,1027_IWL_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IWL_SAD_XX.wav,SAD,sad,FAKE_T1_1027_IWL_NEU_XX__AUDIO_1027_IWL_SAD_XX,1,emotion_swap,pending
1027_IEO_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IEO_NEU_XX.flv,NEU,neutral,1027,IEO,It's eleven o'clock,1027_IEO_SAD_MD,..\..\data\raw\CREMA-D\AudioWAV\1027_IEO_SAD_MD.wav,SAD,sad,FAKE_T1_1027_IEO_NEU_XX__AUDIO_1027_IEO_SAD_MD,1,emotion_swap,pending
1027_TSI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_TSI_FEA_XX.flv,FEA,fearful,1027,TSI,The surface is slippery,1027_TSI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_TSI_HAP_XX.wav,HAP,happy,FAKE_T1_1027_TSI_FEA_XX__AUDIO_1027_TSI_HAP_XX,1,emotion_swap,pending
1027_IOM_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IOM_DIS_XX.flv,DIS,disgusted,1027,IOM,I'm on my way to the meeting,1027_IOM_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IOM_FEA_XX.wav,FEA,fearful,FAKE_T1_1027_IOM_DIS_XX__AUDIO_1027_IOM_FEA_XX,1,emotion_swap,pending
1027_TAI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_TAI_FEA_XX.flv,FEA,fearful,1027,TAI,The airplane is almost full,1027_TAI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_TAI_HAP_XX.wav,HAP,happy,FAKE_T1_1027_TAI_FEA_XX__AUDIO_1027_TAI_HAP_XX,1,emotion_swap,pending
1027_TSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_TSI_HAP_XX.flv,HAP,happy,1027,TSI,The surface is slippery,1027_TSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_TSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1027_TSI_HAP_XX__AUDIO_1027_TSI_NEU_XX,1,emotion_swap,pending
1027_TAI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_TAI_NEU_XX.flv,NEU,neutral,1027,TAI,The airplane is almost full,1027_TAI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_TAI_SAD_XX.wav,SAD,sad,FAKE_T1_1027_TAI_NEU_XX__AUDIO_1027_TAI_SAD_XX,1,emotion_swap,pending
1027_IEO_ANG_MD,..\..\data\raw\CREMA-D\VideoFlash\1027_IEO_ANG_MD.flv,ANG,angry,1027,IEO,It's eleven o'clock,1027_IEO_DIS_MD,..\..\data\raw\CREMA-D\AudioWAV\1027_IEO_DIS_MD.wav,DIS,disgusted,FAKE_T1_1027_IEO_ANG_MD__AUDIO_1027_IEO_DIS_MD,1,emotion_swap,pending
1027_MTI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_MTI_NEU_XX.flv,NEU,neutral,1027,MTI,Maybe tomorrow it will be cold,1027_MTI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_MTI_SAD_XX.wav,SAD,sad,FAKE_T1_1027_MTI_NEU_XX__AUDIO_1027_MTI_SAD_XX,1,emotion_swap,pending
1027_ITH_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_ITH_SAD_XX.flv,SAD,sad,1027,ITH,I think I have a doctor's appointment,1027_ITH_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_ITH_ANG_XX.wav,ANG,angry,FAKE_T1_1027_ITH_SAD_XX__AUDIO_1027_ITH_ANG_XX,1,emotion_swap,pending
1027_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IWW_FEA_XX.flv,FEA,fearful,1027,IWW,I wonder what this is about,1027_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1027_IWW_FEA_XX__AUDIO_1027_IWW_HAP_XX,1,emotion_swap,pending
1027_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_WSI_SAD_XX.flv,SAD,sad,1027,WSI,We'll stop in a couple of minutes,1027_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1027_WSI_SAD_XX__AUDIO_1027_WSI_ANG_XX,1,emotion_swap,pending
1027_IOM_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_IOM_SAD_XX.flv,SAD,sad,1027,IOM,I'm on my way to the meeting,1027_IOM_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_IOM_ANG_XX.wav,ANG,angry,FAKE_T1_1027_IOM_SAD_XX__AUDIO_1027_IOM_ANG_XX,1,emotion_swap,pending
1027_MTI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1027_MTI_FEA_XX.flv,FEA,fearful,1027,MTI,Maybe tomorrow it will be cold,1027_MTI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1027_MTI_HAP_XX.wav,HAP,happy,FAKE_T1_1027_MTI_FEA_XX__AUDIO_1027_MTI_HAP_XX,1,emotion_swap,pending
1028_IWW_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1028_IWW_HAP_XX.flv,HAP,happy,1028,IWW,I wonder what this is about,1028_IWW_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1028_IWW_NEU_XX.wav,NEU,neutral,FAKE_T1_1028_IWW_HAP_XX__AUDIO_1028_IWW_NEU_XX,1,emotion_swap,pending
1028_IWW_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1028_IWW_ANG_XX.flv,ANG,angry,1028,IWW,I wonder what this is about,1028_IWW_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1028_IWW_DIS_XX.wav,DIS,disgusted,FAKE_T1_1028_IWW_ANG_XX__AUDIO_1028_IWW_DIS_XX,1,emotion_swap,pending
1028_IWL_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1028_IWL_ANG_XX.flv,ANG,angry,1028,IWL,I would like a new alarm clock,1028_IWL_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1028_IWL_DIS_XX.wav,DIS,disgusted,FAKE_T1_1028_IWL_ANG_XX__AUDIO_1028_IWL_DIS_XX,1,emotion_swap,pending
1028_DFA_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1028_DFA_NEU_XX.flv,NEU,neutral,1028,DFA,Don't forget a jacket,1028_DFA_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1028_DFA_SAD_XX.wav,SAD,sad,FAKE_T1_1028_DFA_NEU_XX__AUDIO_1028_DFA_SAD_XX,1,emotion_swap,pending
