clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
train_dia99_utt12,meld_real,0,meld_Cassie,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia99_utt12.mp4,data\preprocessed\features\z_at\train_dia99_utt12.pt,data\preprocessed\features\z_v\train_dia99_utt12.pt
pAclBdj20ZU_008,mosei_real,0,mosei_pAclBdj20ZU_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\pAclBdj20ZU_008.mp4,data\preprocessed\features\z_at\pAclBdj20ZU_008.pt,data\preprocessed\features\z_v\pAclBdj20ZU_008.pt
1_2119,mustard,-1,mustard_PERSON,,,1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_2119.mp4,data\preprocessed\features\z_at\1_2119.pt,data\preprocessed\features\z_v\1_2119.pt
b8xmgi4VV0M_005,mosei_real,0,mosei_b8xmgi4VV0M_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\b8xmgi4VV0M_005.mp4,data\preprocessed\features\z_at\b8xmgi4VV0M_005.pt,data\preprocessed\features\z_v\b8xmgi4VV0M_005.pt
badtXoOJaf8_000,mosei_real,0,mosei_badtXoOJaf8_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\badtXoOJaf8_000.mp4,data\preprocessed\features\z_at\badtXoOJaf8_000.pt,data\preprocessed\features\z_v\badtXoOJaf8_000.pt
h7p5URoookk_018,mosei_real,0,mosei_h7p5URoookk_018,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\h7p5URoookk_018.mp4,data\preprocessed\features\z_at\h7p5URoookk_018.pt,data\preprocessed\features\z_v\h7p5URoookk_018.pt
test_dia96_utt15,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia96_utt15.mp4,data\preprocessed\features\z_at\test_dia96_utt15.pt,data\preprocessed\features\z_v\test_dia96_utt15.pt
FAKE_T3_1053_ITS_FEA_XX__AUDIO_1053_ITS_HAP_XX_sadtalker,track3,1,crema_1053,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1053_ITS_FEA_XX__AUDIO_1053_ITS_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1053_ITS_FEA_XX__AUDIO_1053_ITS_HAP_XX_sadtalker.pt
FAKE_T3_1021_ITS_FEA_XX__AUDIO_1021_ITS_HAP_XX_sadtalker,track3,1,crema_1021,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1021_ITS_FEA_XX__AUDIO_1021_ITS_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1021_ITS_FEA_XX__AUDIO_1021_ITS_HAP_XX_sadtalker.pt
0vXaXWx7Rvo_005,mosei_real,0,mosei_0vXaXWx7Rvo_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0vXaXWx7Rvo_005.mp4,data\preprocessed\features\z_at\0vXaXWx7Rvo_005.pt,data\preprocessed\features\z_v\0vXaXWx7Rvo_005.pt
FAKE_T2_1025_ITS_NEU_XX__AUDIO_1025_ITS_SAD_XX_wav2lip,track2,1,crema_1025,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1025_ITS_NEU_XX__AUDIO_1025_ITS_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1025_ITS_NEU_XX__AUDIO_1025_ITS_SAD_XX_wav2lip.pt
train_dia466_utt7,meld_real,0,meld_Ross,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia466_utt7.mp4,data\preprocessed\features\z_at\train_dia466_utt7.pt,data\preprocessed\features\z_v\train_dia466_utt7.pt
2_615,mustard,-1,mustard_PERSON,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_615.mp4,data\preprocessed\features\z_at\2_615.pt,data\preprocessed\features\z_v\2_615.pt
FAKE_T3_1081_IEO_ANG_HI__AUDIO_1081_IEO_DIS_HI_sadtalker,track3,1,crema_1081,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1081_IEO_ANG_HI__AUDIO_1081_IEO_DIS_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1081_IEO_ANG_HI__AUDIO_1081_IEO_DIS_HI_sadtalker.pt
FAKE_T3_1039_IWL_HAP_XX__AUDIO_1039_IWL_NEU_XX_sadtalker,track3,1,crema_1039,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1039_IWL_HAP_XX__AUDIO_1039_IWL_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1039_IWL_HAP_XX__AUDIO_1039_IWL_NEU_XX_sadtalker.pt
FAKE_T3_1008_DFA_SAD_XX__AUDIO_1008_DFA_ANG_XX_sadtalker,track3,1,crema_1008,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1008_DFA_SAD_XX__AUDIO_1008_DFA_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1008_DFA_SAD_XX__AUDIO_1008_DFA_ANG_XX_sadtalker.pt
Ceu9AkIjuLY_009,mosei_real,0,mosei_Ceu9AkIjuLY_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Ceu9AkIjuLY_009.mp4,data\preprocessed\features\z_at\Ceu9AkIjuLY_009.pt,data\preprocessed\features\z_v\Ceu9AkIjuLY_009.pt
FAKE_T1_1072_IOM_SAD_XX__AUDIO_1072_IOM_ANG_XX_styletts,track1,1,crema_1072,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1072_IOM_SAD_XX__AUDIO_1072_IOM_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1072_IOM_SAD_XX__AUDIO_1072_IOM_ANG_XX_styletts.pt
BaX10vbFhuU_001,mosei_real,0,mosei_BaX10vbFhuU_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\BaX10vbFhuU_001.mp4,data\preprocessed\features\z_at\BaX10vbFhuU_001.pt,data\preprocessed\features\z_v\BaX10vbFhuU_001.pt
H-AJ-grXvgQ_000,mosei_real,0,mosei_H-AJ-grXvgQ_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\H-AJ-grXvgQ_000.mp4,data\preprocessed\features\z_at\H-AJ-grXvgQ_000.pt,data\preprocessed\features\z_v\H-AJ-grXvgQ_000.pt
H9mSft9YGuk_001,mosei_real,0,mosei_H9mSft9YGuk_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\H9mSft9YGuk_001.mp4,data\preprocessed\features\z_at\H9mSft9YGuk_001.pt,data\preprocessed\features\z_v\H9mSft9YGuk_001.pt
FAKE_T3_1070_ITH_DIS_XX__AUDIO_1070_ITH_FEA_XX_sadtalker,track3,1,crema_1070,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1070_ITH_DIS_XX__AUDIO_1070_ITH_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1070_ITH_DIS_XX__AUDIO_1070_ITH_FEA_XX_sadtalker.pt
FAKE_T3_1004_TIE_ANG_XX__AUDIO_1004_TIE_DIS_XX_sadtalker,track3,1,crema_1004,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1004_TIE_ANG_XX__AUDIO_1004_TIE_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1004_TIE_ANG_XX__AUDIO_1004_TIE_DIS_XX_sadtalker.pt
train_dia924_utt2,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia924_utt2.mp4,data\preprocessed\features\z_at\train_dia924_utt2.pt,data\preprocessed\features\z_v\train_dia924_utt2.pt
PEBwwe0PLZ8_001,mosei_real,0,mosei_PEBwwe0PLZ8_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\PEBwwe0PLZ8_001.mp4,data\preprocessed\features\z_at\PEBwwe0PLZ8_001.pt,data\preprocessed\features\z_v\PEBwwe0PLZ8_001.pt
train_dia734_utt0,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia734_utt0.mp4,data\preprocessed\features\z_at\train_dia734_utt0.pt,data\preprocessed\features\z_v\train_dia734_utt0.pt
0FA32bEZ6xI_023,mosei_real,0,mosei_0FA32bEZ6xI_023,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0FA32bEZ6xI_023.mp4,data\preprocessed\features\z_at\0FA32bEZ6xI_023.pt,data\preprocessed\features\z_v\0FA32bEZ6xI_023.pt
FAKE_T3_1018_ITS_ANG_XX__AUDIO_1018_ITS_DIS_XX_sadtalker,track3,1,crema_1018,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1018_ITS_ANG_XX__AUDIO_1018_ITS_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1018_ITS_ANG_XX__AUDIO_1018_ITS_DIS_XX_sadtalker.pt
FAKE_T1_1086_IEO_DIS_HI__AUDIO_1086_IEO_FEA_HI_styletts,track1,1,crema_1086,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1086_IEO_DIS_HI__AUDIO_1086_IEO_FEA_HI_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1086_IEO_DIS_HI__AUDIO_1086_IEO_FEA_HI_styletts.pt
test_dia155_utt8,meld_real,0,meld_Rachel,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia155_utt8.mp4,data\preprocessed\features\z_at\test_dia155_utt8.pt,data\preprocessed\features\z_v\test_dia155_utt8.pt
FAKE_T3_1076_TIE_ANG_XX__AUDIO_1076_TIE_DIS_XX_sadtalker,track3,1,crema_1076,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1076_TIE_ANG_XX__AUDIO_1076_TIE_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1076_TIE_ANG_XX__AUDIO_1076_TIE_DIS_XX_sadtalker.pt
train_dia263_utt0,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia263_utt0.mp4,data\preprocessed\features\z_at\train_dia263_utt0.pt,data\preprocessed\features\z_v\train_dia263_utt0.pt
2_319,mustard,-1,mustard_RACHEL,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_319.mp4,data\preprocessed\features\z_at\2_319.pt,data\preprocessed\features\z_v\2_319.pt
9PzZSheh10U_011,mosei_real,0,mosei_9PzZSheh10U_011,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\9PzZSheh10U_011.mp4,data\preprocessed\features\z_at\9PzZSheh10U_011.pt,data\preprocessed\features\z_v\9PzZSheh10U_011.pt
FAKE_T3_1057_IEO_SAD_LO__AUDIO_1057_IEO_ANG_LO_sadtalker,track3,1,crema_1057,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1057_IEO_SAD_LO__AUDIO_1057_IEO_ANG_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1057_IEO_SAD_LO__AUDIO_1057_IEO_ANG_LO_sadtalker.pt
test_dia163_utt0,meld_real,0,meld_Ross,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia163_utt0.mp4,data\preprocessed\features\z_at\test_dia163_utt0.pt,data\preprocessed\features\z_v\test_dia163_utt0.pt
FAKE_T2_1088_TAI_DIS_XX__AUDIO_1088_TAI_FEA_XX_wav2lip,track2,1,crema_1088,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1088_TAI_DIS_XX__AUDIO_1088_TAI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1088_TAI_DIS_XX__AUDIO_1088_TAI_FEA_XX_wav2lip.pt
NVlxq3jxlAk_003,mosei_real,0,mosei_NVlxq3jxlAk_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\NVlxq3jxlAk_003.mp4,data\preprocessed\features\z_at\NVlxq3jxlAk_003.pt,data\preprocessed\features\z_v\NVlxq3jxlAk_003.pt
FAKE_T2_1028_MTI_NEU_XX__AUDIO_1028_MTI_SAD_XX_wav2lip,track2,1,crema_1028,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1028_MTI_NEU_XX__AUDIO_1028_MTI_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1028_MTI_NEU_XX__AUDIO_1028_MTI_SAD_XX_wav2lip.pt
FAKE_T1_1032_TIE_HAP_XX__AUDIO_1032_TIE_NEU_XX_styletts,track1,1,crema_1032,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1032_TIE_HAP_XX__AUDIO_1032_TIE_NEU_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1032_TIE_HAP_XX__AUDIO_1032_TIE_NEU_XX_styletts.pt
FvoZgWvc3gc_000,mosei_real,0,mosei_FvoZgWvc3gc_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\FvoZgWvc3gc_000.mp4,data\preprocessed\features\z_at\FvoZgWvc3gc_000.pt,data\preprocessed\features\z_v\FvoZgWvc3gc_000.pt
FAKE_T3_1053_MTI_NEU_XX__AUDIO_1053_MTI_SAD_XX_sadtalker,track3,1,crema_1053,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1053_MTI_NEU_XX__AUDIO_1053_MTI_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1053_MTI_NEU_XX__AUDIO_1053_MTI_SAD_XX_sadtalker.pt
FAKE_T3_1091_DFA_DIS_XX__AUDIO_1091_DFA_FEA_XX_sadtalker,track3,1,crema_1091,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1091_DFA_DIS_XX__AUDIO_1091_DFA_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1091_DFA_DIS_XX__AUDIO_1091_DFA_FEA_XX_sadtalker.pt
train_dia474_utt11,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia474_utt11.mp4,data\preprocessed\features\z_at\train_dia474_utt11.pt,data\preprocessed\features\z_v\train_dia474_utt11.pt
FAKE_T3_1001_IEO_SAD_HI__AUDIO_1001_IEO_ANG_HI_sadtalker,track3,1,crema_1001,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_SAD_HI__AUDIO_1001_IEO_ANG_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_SAD_HI__AUDIO_1001_IEO_ANG_HI_sadtalker.pt
TLPlduck5II_004,mosei_real,0,mosei_TLPlduck5II_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\TLPlduck5II_004.mp4,data\preprocessed\features\z_at\TLPlduck5II_004.pt,data\preprocessed\features\z_v\TLPlduck5II_004.pt
FAKE_T1_1050_ITH_SAD_XX__AUDIO_1050_ITH_ANG_XX_styletts,track1,1,crema_1050,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1050_ITH_SAD_XX__AUDIO_1050_ITH_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1050_ITH_SAD_XX__AUDIO_1050_ITH_ANG_XX_styletts.pt
2_217,mustard,-1,mustard_RACHEL,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_217.mp4,data\preprocessed\features\z_at\2_217.pt,data\preprocessed\features\z_v\2_217.pt
train_dia332_utt14,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia332_utt14.mp4,data\preprocessed\features\z_at\train_dia332_utt14.pt,data\preprocessed\features\z_v\train_dia332_utt14.pt
FAKE_T1_1080_TAI_NEU_XX__AUDIO_1080_TAI_SAD_XX_styletts,track1,1,crema_1080,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1080_TAI_NEU_XX__AUDIO_1080_TAI_SAD_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1080_TAI_NEU_XX__AUDIO_1080_TAI_SAD_XX_styletts.pt
FAKE_T2_1051_IWL_DIS_XX__AUDIO_1051_IWL_FEA_XX_wav2lip,track2,1,crema_1051,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1051_IWL_DIS_XX__AUDIO_1051_IWL_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1051_IWL_DIS_XX__AUDIO_1051_IWL_FEA_XX_wav2lip.pt
train_dia49_utt3,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia49_utt3.mp4,data\preprocessed\features\z_at\train_dia49_utt3.pt,data\preprocessed\features\z_v\train_dia49_utt3.pt
FAKE_T2_1054_MTI_DIS_XX__AUDIO_1054_MTI_FEA_XX_wav2lip,track2,1,crema_1054,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1054_MTI_DIS_XX__AUDIO_1054_MTI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1054_MTI_DIS_XX__AUDIO_1054_MTI_FEA_XX_wav2lip.pt
2_118,mustard,-1,mustard_RACHEL,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\2_118.mp4,data\preprocessed\features\z_at\2_118.pt,data\preprocessed\features\z_v\2_118.pt
test_dia189_utt2,meld_real,0,meld_Joey,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia189_utt2.mp4,data\preprocessed\features\z_at\test_dia189_utt2.pt,data\preprocessed\features\z_v\test_dia189_utt2.pt
FAKE_T3_1084_IEO_SAD_MD__AUDIO_1084_IEO_ANG_MD_sadtalker,track3,1,crema_1084,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1084_IEO_SAD_MD__AUDIO_1084_IEO_ANG_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1084_IEO_SAD_MD__AUDIO_1084_IEO_ANG_MD_sadtalker.pt
0AA-wmk8WdA_000,mosei_real,0,mosei_0AA-wmk8WdA_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0AA-wmk8WdA_000.mp4,data\preprocessed\features\z_at\0AA-wmk8WdA_000.pt,data\preprocessed\features\z_v\0AA-wmk8WdA_000.pt
FAKE_T2_1023_IWW_ANG_XX__AUDIO_1023_IWW_DIS_XX_wav2lip,track2,1,crema_1023,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1023_IWW_ANG_XX__AUDIO_1023_IWW_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1023_IWW_ANG_XX__AUDIO_1023_IWW_DIS_XX_wav2lip.pt
train_dia222_utt6,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia222_utt6.mp4,data\preprocessed\features\z_at\train_dia222_utt6.pt,data\preprocessed\features\z_v\train_dia222_utt6.pt
FAKE_T2_1040_ITS_SAD_XX__AUDIO_1040_ITS_ANG_XX_wav2lip,track2,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1040_ITS_SAD_XX__AUDIO_1040_ITS_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1040_ITS_SAD_XX__AUDIO_1040_ITS_ANG_XX_wav2lip.pt
FAKE_T2_1019_DFA_NEU_XX__AUDIO_1019_DFA_SAD_XX_wav2lip,track2,1,crema_1019,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1019_DFA_NEU_XX__AUDIO_1019_DFA_SAD_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1019_DFA_NEU_XX__AUDIO_1019_DFA_SAD_XX_wav2lip.pt
l8LTcZJ-_8k_016,mosei_real,0,mosei_l8LTcZJ-_8k_016,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\l8LTcZJ-_8k_016.mp4,data\preprocessed\features\z_at\l8LTcZJ-_8k_016.pt,data\preprocessed\features\z_v\l8LTcZJ-_8k_016.pt
OdKp0hYomgs_002,mosei_real,0,mosei_OdKp0hYomgs_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OdKp0hYomgs_002.mp4,data\preprocessed\features\z_at\OdKp0hYomgs_002.pt,data\preprocessed\features\z_v\OdKp0hYomgs_002.pt
train_dia620_utt0,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia620_utt0.mp4,data\preprocessed\features\z_at\train_dia620_utt0.pt,data\preprocessed\features\z_v\train_dia620_utt0.pt
FAKE_T2_1054_ITS_SAD_XX__AUDIO_1054_ITS_ANG_XX_wav2lip,track2,1,crema_1054,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1054_ITS_SAD_XX__AUDIO_1054_ITS_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1054_ITS_SAD_XX__AUDIO_1054_ITS_ANG_XX_wav2lip.pt
1_1627,mustard,-1,mustard_PERSON,,,0,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\MUStARD\raw_data\utterances_final\1_1627.mp4,data\preprocessed\features\z_at\1_1627.pt,data\preprocessed\features\z_v\1_1627.pt
FAKE_T2_1024_MTI_DIS_XX__AUDIO_1024_MTI_FEA_XX_wav2lip,track2,1,crema_1024,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1024_MTI_DIS_XX__AUDIO_1024_MTI_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1024_MTI_DIS_XX__AUDIO_1024_MTI_FEA_XX_wav2lip.pt
FAKE_T1_1061_TSI_DIS_XX__AUDIO_1061_TSI_FEA_XX_styletts,track1,1,crema_1061,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1061_TSI_DIS_XX__AUDIO_1061_TSI_FEA_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1061_TSI_DIS_XX__AUDIO_1061_TSI_FEA_XX_styletts.pt
FAKE_T3_1076_IOM_SAD_XX__AUDIO_1076_IOM_ANG_XX_sadtalker,track3,1,crema_1076,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1076_IOM_SAD_XX__AUDIO_1076_IOM_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1076_IOM_SAD_XX__AUDIO_1076_IOM_ANG_XX_sadtalker.pt
IiGzuoblKSM_000,mosei_real,0,mosei_IiGzuoblKSM_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\IiGzuoblKSM_000.mp4,data\preprocessed\features\z_at\IiGzuoblKSM_000.pt,data\preprocessed\features\z_v\IiGzuoblKSM_000.pt
P0UHzR4CmYg_017,mosei_real,0,mosei_P0UHzR4CmYg_017,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\P0UHzR4CmYg_017.mp4,data\preprocessed\features\z_at\P0UHzR4CmYg_017.pt,data\preprocessed\features\z_v\P0UHzR4CmYg_017.pt
train_dia466_utt1,meld_real,0,meld_Chandler,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia466_utt1.mp4,data\preprocessed\features\z_at\train_dia466_utt1.pt,data\preprocessed\features\z_v\train_dia466_utt1.pt
FAKE_T2_1070_IOM_SAD_XX__AUDIO_1070_IOM_ANG_XX_wav2lip,track2,1,crema_1070,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1070_IOM_SAD_XX__AUDIO_1070_IOM_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1070_IOM_SAD_XX__AUDIO_1070_IOM_ANG_XX_wav2lip.pt
3FpmKxZgihw_008,mosei_real,0,mosei_3FpmKxZgihw_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\3FpmKxZgihw_008.mp4,data\preprocessed\features\z_at\3FpmKxZgihw_008.pt,data\preprocessed\features\z_v\3FpmKxZgihw_008.pt
9zBj8VkRBpE_004,mosei_real,0,mosei_9zBj8VkRBpE_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\9zBj8VkRBpE_004.mp4,data\preprocessed\features\z_at\9zBj8VkRBpE_004.pt,data\preprocessed\features\z_v\9zBj8VkRBpE_004.pt
FAKE_T2_1012_IEO_ANG_HI__AUDIO_1012_IEO_DIS_HI_wav2lip,track2,1,crema_1012,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1012_IEO_ANG_HI__AUDIO_1012_IEO_DIS_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1012_IEO_ANG_HI__AUDIO_1012_IEO_DIS_HI_wav2lip.pt
FAKE_T3_1075_TAI_HAP_XX__AUDIO_1075_TAI_NEU_XX_sadtalker,track3,1,crema_1075,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1075_TAI_HAP_XX__AUDIO_1075_TAI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1075_TAI_HAP_XX__AUDIO_1075_TAI_NEU_XX_sadtalker.pt
A2E78CGi5TU_008,mosei_real,0,mosei_A2E78CGi5TU_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\A2E78CGi5TU_008.mp4,data\preprocessed\features\z_at\A2E78CGi5TU_008.pt,data\preprocessed\features\z_v\A2E78CGi5TU_008.pt
train_dia918_utt12,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia918_utt12.mp4,data\preprocessed\features\z_at\train_dia918_utt12.pt,data\preprocessed\features\z_v\train_dia918_utt12.pt
