split,dialogue_id,utterance_id,speaker,emotion,emotion_raw,sentiment,utterance,duration,video_path,clip_id
test,257,4,Joey,joy,joy,positive,Ben! Ben! Ben!,3.42,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia257_utt4.mp4,test_dia257_utt4
train,893,15,Joey,joy,joy,positive,"Plus, yknow I love you guys and-and it would really mean a lot to me.",3.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia893_utt15.mp4,train_dia893_utt15
train,994,4,Joey,neutral,neutral,neutral,"All right, look, I'm just gonna ask you this one time.",3.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia994_utt4.mp4,train_dia994_utt4
dev,56,11,Joey,sadness,sadness,negative,"But, you’ve got things you have to do now, and so do I.",5.17,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia56_utt11.mp4,dev_dia56_utt11
train,952,2,Joey,joy,joy,positive,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",6.01,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia952_utt2.mp4,train_dia952_utt2
train,47,7,Joey,joy,joy,positive,"No, no wait, for get them, we got one, hard left.",3.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia47_utt7.mp4,train_dia47_utt7
train,908,8,Joey,neutral,neutral,neutral,"Yknow, theres",2.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia908_utt8.mp4,train_dia908_utt8
test,241,5,Joey,joy,joy,positive,Yeah! Okay!  Hey! Hi!,8.17,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia241_utt5.mp4,test_dia241_utt5
train,504,6,Joey,neutral,surprise,positive,Whoaheywh-wh-what do you got there? What is that? Pie?,4.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia504_utt6.mp4,train_dia504_utt6
train,625,1,Joey,neutral,neutral,neutral,"Obviously! So, how do we decide?",3.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia625_utt1.mp4,train_dia625_utt1
train,486,7,Joey,neutral,surprise,negative,Let me see that!,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia486_utt7.mp4,train_dia486_utt7
train,553,19,Joey,sadness,sadness,negative,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia553_utt19.mp4,train_dia553_utt19
train,599,5,Joey,anger,anger,negative,"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!",3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia599_utt5.mp4,train_dia599_utt5
train,19,0,Joey,neutral,neutral,neutral,Hey.,3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia19_utt0.mp4,train_dia19_utt0
test,84,2,Joey,sadness,sadness,negative,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven’t been able to stand up since.",10.39,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia84_utt2.mp4,test_dia84_utt2
test,106,0,Joey,anger,anger,negative,"Oh yeah, Smokey Joe here got half way to the highway and collapsed.",3.88,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia106_utt0.mp4,test_dia106_utt0
train,662,0,Joey,neutral,neutral,neutral,Bijan for men?,5.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia662_utt0.mp4,train_dia662_utt0
train,537,3,Joey,anger,anger,negative,"Oh come on man, you can dance with my partner, shes real, uh, mellow!",4.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia537_utt3.mp4,train_dia537_utt3
train,276,3,Joey,neutral,neutral,neutral,"All right, what are we havin?",2.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia276_utt3.mp4,train_dia276_utt3
train,1010,5,Joey,sadness,sadness,negative,"Come on! When you go away, you-you have to play, its like a law!",3.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1010_utt5.mp4,train_dia1010_utt5
train,305,3,Joey,neutral,neutral,neutral,"Uh, y'know what, were having second thoughts about our copying needs. And well need a little more time to think about it.",10.14,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia305_utt3.mp4,train_dia305_utt3
test,49,2,Joey,neutral,neutral,neutral,Monica? What time is it?,4.21,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia49_utt2.mp4,test_dia49_utt2
test,9,8,Joey,sadness,sadness,negative,"Oh, how bad is it?",3.42,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia9_utt8.mp4,test_dia9_utt8
train,356,13,Joey,joy,joy,positive,"Whoa, jam! I love jam!  Hey, how come we never have jam at our place?",4.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia356_utt13.mp4,train_dia356_utt13
train,382,2,Joey,joy,joy,positive,My little sister Dina!,2.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia382_utt2.mp4,train_dia382_utt2
dev,82,8,Joey,anger,anger,negative,"I may have to, I hate to do it, but I’m the star!",2.92,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia82_utt8.mp4,dev_dia82_utt8
test,70,4,Joey,neutral,neutral,neutral,Molly ... people don't study acting ...,4.42,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia70_utt4.mp4,test_dia70_utt4
train,126,4,Joey,joy,joy,positive,Are you kidding? I love that guy!  Mornings here! Morning is here,7.01,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia126_utt4.mp4,train_dia126_utt4
dev,109,7,Joey,neutral,neutral,neutral,"I'm only eating the skin, so the chicken's up for grabs.",3.21,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia109_utt7.mp4,dev_dia109_utt7
train,224,4,Joey,joy,joy,positive,"Me too! Theres a game on Tuesday, do you wanna go?",3.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia224_utt4.mp4,train_dia224_utt4
train,637,2,Joey,anger,anger,negative,Oh-oh! So thats the way its gonna be huh? Yeah I can break the rules too yknow!,3.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia637_utt2.mp4,train_dia637_utt2
train,594,5,Joey,sadness,sadness,negative,You have no idea how much I need this.,3.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia594_utt5.mp4,train_dia594_utt5
test,47,3,Joey,neutral,neutral,neutral,"""You wanna go over to Joey and Chandler’s?""",3.25,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia47_utt3.mp4,test_dia47_utt3
train,130,1,Joey,neutral,neutral,neutral,"Uhh, well Ive got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one?",8.97,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia130_utt1.mp4,train_dia130_utt1
train,464,8,Joey,neutral,neutral,neutral,"Now that youre a couple, we dont get two presents from you guys?",2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia464_utt8.mp4,train_dia464_utt8
test,1,4,Joey,joy,joy,positive,"Let's get that ball and really move, hey, hey, ho, ho.",2.84,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia1_utt4.mp4,test_dia1_utt4
train,404,4,Joey,sadness,sadness,negative,"I uh, oh! Because, uh, I havent really paid the bill",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia404_utt4.mp4,train_dia404_utt4
train,466,8,Joey,neutral,neutral,neutral,"Oh, ah- the kid has it.",2.79,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia466_utt8.mp4,train_dia466_utt8
train,938,2,Joey,sadness,sadness,negative,"So, do you think you can forgive me?",2.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia938_utt2.mp4,train_dia938_utt2
train,129,5,Joey,anger,anger,negative,"Wow! Yeah I ah, I gave up a job too.",4.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia129_utt5.mp4,train_dia129_utt5
train,571,9,Joey,neutral,neutral,neutral,Thread the needle.,2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia571_utt9.mp4,train_dia571_utt9
test,20,3,Joey,neutral,neutral,neutral,"See look,",2.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia20_utt3.mp4,test_dia20_utt3
train,671,14,Joey,neutral,neutral,neutral,"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .",7.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia671_utt14.mp4,train_dia671_utt14
train,898,4,Joey,disgust,disgust,negative,"What, are you crazy? When a blind man gets his sight back, does he walk around like this?",6.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia898_utt4.mp4,train_dia898_utt4
test,183,4,Joey,neutral,neutral,neutral,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.",4.13,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia183_utt4.mp4,test_dia183_utt4
train,524,8,Joey,neutral,neutral,neutral,All right.,2.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia524_utt8.mp4,train_dia524_utt8
train,293,1,Joey,neutral,surprise,negative,I didnt know he could get me fired!,3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia293_utt1.mp4,train_dia293_utt1
train,612,0,Joey,joy,joy,positive,Hey!,2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia612_utt0.mp4,train_dia612_utt0
test,140,13,Joey,sadness,sadness,negative,I can't do it.,3.71,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia140_utt13.mp4,test_dia140_utt13
train,447,1,Joey,neutral,neutral,neutral,"So, were walking down the street and I turn to you and I say, Hey, lets go hang out at Totally Nude Nudes, remember?",6.76,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia447_utt1.mp4,train_dia447_utt1
train,836,10,Joey,anger,anger,negative,"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",5.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia836_utt10.mp4,train_dia836_utt10
train,679,14,Joey,anger,anger,negative,And-and thats only cause its right there when you turn it on!,2.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia679_utt14.mp4,train_dia679_utt14
dev,28,2,Joey,joy,joy,positive,"Man, it must be so cool remembering stuff like that! I don't have any past life memories.",5.21,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia28_utt2.mp4,dev_dia28_utt2
train,739,4,Joey,joy,joy,positive,Or-or magic!,3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia739_utt4.mp4,train_dia739_utt4
train,483,5,Joey,neutral,neutral,neutral,"I tried to call you from the coffee shop, and there was no answer.",3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia483_utt5.mp4,train_dia483_utt5
dev,17,0,Joey,anger,anger,negative,Why isn’t that valet back with my Porsche?,3.67,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia17_utt0.mp4,dev_dia17_utt0
test,164,4,Joey,neutral,neutral,neutral,"Oh, you guys, with this joke. I gotta say, I know I cracked up, but I’m not even sure I got it.",5.84,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia164_utt4.mp4,test_dia164_utt4
train,111,4,Joey,neutral,surprise,positive,"When? Today? Some, not a lot.",6.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia111_utt4.mp4,train_dia111_utt4
train,637,10,Joey,neutral,neutral,neutral,Yeah bye-bye!  Hey! So just a light layer?,6.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia637_utt10.mp4,train_dia637_utt10
train,771,13,Joey,neutral,neutral,neutral,"I mean, theres no way I can make myself taller now, yknow?",4.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia771_utt13.mp4,train_dia771_utt13
test,70,14,Joey,anger,anger,negative,"Can't you guys open your minds to the possibility that I actally like her,    and might want something real?",6.42,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia70_utt14.mp4,test_dia70_utt14
train,54,2,Joey,anger,anger,negative,"Maybe!  Well! Wellso-so uh, what kind of music does Numb NutsOh forget it! I cant!",10.76,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia54_utt2.mp4,train_dia54_utt2
train,79,0,Joey,neutral,neutral,neutral,No thats all right. Dont worry about it.,4.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia79_utt0.mp4,train_dia79_utt0
train,41,1,Joey,neutral,surprise,negative,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",11.01,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia41_utt1.mp4,train_dia41_utt1
train,73,9,Joey,neutral,neutral,neutral,"Well, anyway, I got to go change, Im ah, meeting some of the cast for drinks.",2.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia73_utt9.mp4,train_dia73_utt9
train,792,17,Joey/Drake,sadness,sadness,negative,How can I accept that...,3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia792_utt17.mp4,train_dia792_utt17
train,792,13,Joey/Drake,sadness,sadness,negative,So what about us? Everything we feel for each other.,3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia792_utt13.mp4,train_dia792_utt13
train,792,16,Joey/Drake,sadness,sadness,negative,"Knowing I'll never hold you in my arms again,    or touch your skin, or feel your lips, knowing I'll never make love to you?",12.43,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia792_utt16.mp4,train_dia792_utt16
train,792,15,Joey/Drake,neutral,surprise,negative,How can I?,4.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia792_utt15.mp4,train_dia792_utt15
train,544,0,Joshua,neutral,neutral,neutral,All those things I said about not being ready,3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia544_utt0.mp4,train_dia544_utt0
train,221,3,Joshua,neutral,neutral,neutral,"Yeah-yeah, its this",3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia221_utt3.mp4,train_dia221_utt3
test,54,2,Judge,neutral,neutral,neutral,So based on your petition you are seeking an annulment on the grounds that Mr. Geller is mentally unstable.,7.76,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia54_utt2.mp4,test_dia54_utt2
test,54,4,Judge,neutral,neutral,neutral,And based on the fact that Mr. Geller is intravenous drug user.,3.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia54_utt4.mp4,test_dia54_utt4
train,1037,2,Julie,neutral,neutral,neutral,"Oh, you're busy, that's ok, I'll get it. Anybody else want one?",5.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1037_utt2.mp4,train_dia1037_utt2
train,455,5,Julie,fear,fear,negative,"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",8.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia455_utt5.mp4,train_dia455_utt5
train,552,1,Julie,neutral,neutral,neutral,That saves us a conversation.,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia552_utt1.mp4,train_dia552_utt1
train,974,1,Julie,neutral,neutral,neutral,See you later Rach.,3.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia974_utt1.mp4,train_dia974_utt1
train,713,1,Julie,neutral,surprise,positive,"Oh honey, I think Im having one too!",3.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia713_utt1.mp4,train_dia713_utt1
train,575,0,Julie,neutral,neutral,neutral,"And my second grade teacher was Ms. Thomas, and my first grade teacher was Mrs. Cobb.",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia575_utt0.mp4,train_dia575_utt0
train,455,14,Julie,neutral,neutral,neutral,"I'd love it too. Shoot, I gotta go. So, I'll talk to you later.",6.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia455_utt14.mp4,train_dia455_utt14
train,941,5,Julio,neutral,neutral,neutral,"Flowers of Evil, by Beaudalire. Have you read it?",3.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia941_utt5.mp4,train_dia941_utt5
train,237,10,Julio,neutral,neutral,neutral,"No, it's about all women. Well, all American women. You feel better now?",10.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia237_utt10.mp4,train_dia237_utt10
train,941,11,Julio,neutral,neutral,neutral,"Things that move me. The, the shadow of a tree, a child laughing, or this lip.",9.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia941_utt11.mp4,train_dia941_utt11
train,941,13,Julio,joy,joy,positive,I can write an epic poem about this lip.,4.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia941_utt13.mp4,train_dia941_utt13
train,39,10,Kate,disgust,disgust,negative,"Well, I dont understand why Adriennes attracted to Victor.",4.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia39_utt10.mp4,train_dia39_utt10
train,129,4,Kate,sadness,sadness,negative,"Yep! I sure know how to pick em, huh? Y'know I gave up a part on a soap for this!",7.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia129_utt4.mp4,train_dia129_utt4
train,39,13,Kate,neutral,neutral,neutral,I think my characters gonna need a little bit more of reason than that.,3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia39_utt13.mp4,train_dia39_utt13
train,39,0,Kate,anger,anger,negative,Happy?! Is that what Im supposed to be Vic? Happy?,3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia39_utt0.mp4,train_dia39_utt0
train,563,8,Kathy,joy,joy,positive,Oh! Thank you! Thank you! Thank you! Yes! Thank you!,6.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia563_utt8.mp4,train_dia563_utt8
train,334,5,Kathy,neutral,neutral,neutral,"Oh no its fine, dont worry about it.",2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia334_utt5.mp4,train_dia334_utt5
train,334,12,Kathy,neutral,neutral,neutral,"No, I really did forget my purse.",2.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia334_utt12.mp4,train_dia334_utt12
train,557,4,Katie,fear,fear,negative,Oh uhI actually came here to ask you out.,4.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia557_utt4.mp4,train_dia557_utt4
train,557,0,Katie,neutral,neutral,neutral,"Well, the delivery went out to you and I realized they forgot this.",2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia557_utt0.mp4,train_dia557_utt0
train,557,6,Katie,joy,joy,positive,Sure!,3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia557_utt6.mp4,train_dia557_utt6
train,271,7,Katie,neutral,neutral,neutral,Well? Aren't you gonna do something?,2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia271_utt7.mp4,train_dia271_utt7
train,557,2,Katie,neutral,neutral,neutral,"Listen, to be honest, home deliveries are really a part of my job description.",5.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia557_utt2.mp4,train_dia557_utt2
train,204,1,Kiki,neutral,neutral,neutral,"Well, the biggest news is still you dumping Barry at the altar!",3.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia204_utt1.mp4,train_dia204_utt1
test,187,6,Kim,neutral,neutral,neutral,"So what do you say we take a break, we go outside, and we'll figure this out when we come back?",3.84,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia187_utt6.mp4,test_dia187_utt6
train,614,17,Kim,joy,joy,positive,"Oh y'know, we really should quit. Okay, let's quit!",3.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia614_utt17.mp4,train_dia614_utt17
test,187,2,Kim,neutral,neutral,neutral,"Oh don't be sorry, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.",6.17,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia187_utt2.mp4,test_dia187_utt2
