path,label,source,speaker_id,sarcasm_label,audio_emotion_label,visual_emotion_label
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1032_TIE_HAP_XX__AUDIO_1032_TIE_NEU_XX_styletts.mp4,1,track1,crema_1032,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1070_ITH_SAD_XX__AUDIO_1070_ITH_ANG_XX_wav2lip.mp4,1,track2,crema_1070,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1069_TSI_FEA_XX__AUDIO_1069_TSI_HAP_XX_sadtalker.mp4,1,track3,crema_1069,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1022_DFA_ANG_XX__AUDIO_1022_DFA_DIS_XX_styletts.mp4,1,track1,crema_1022,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia950_utt2.mp4,0,meld_real,meld_ross,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1028_IEO_SAD_LO__AUDIO_1028_IEO_ANG_LO_wav2lip.mp4,1,track2,crema_1028,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1078_TIE_FEA_XX__AUDIO_1078_TIE_HAP_XX_wav2lip.mp4,1,track2,crema_1078,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1052_IWL_SAD_XX__AUDIO_1052_IWL_ANG_XX_wav2lip.mp4,1,track2,crema_1052,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1076_TIE_DIS_XX__AUDIO_1076_TIE_FEA_XX_styletts.mp4,1,track1,crema_1076,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia144_utt6.mp4,0,meld_real,meld_monica,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1014_IWL_NEU_XX__AUDIO_1014_IWL_SAD_XX_sadtalker.mp4,1,track3,crema_1014,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7BFhRPlSOf0_003.mp4,0,cmumosei_real,mosei_7BFhRPlSOf0,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4wLP4elp1uM_000.mp4,0,cmumosei_real,mosei_4wLP4elp1uM,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia249_utt8.mp4,0,meld_real,meld_monica,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia884_utt13.mp4,0,meld_real,meld_chandler,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1029_IOM_ANG_XX__AUDIO_1029_IOM_DIS_XX_styletts.mp4,1,track1,crema_1029,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia499_utt19.mp4,0,meld_real,meld_phoebe,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1080_WSI_ANG_XX__AUDIO_1080_WSI_DIS_XX_wav2lip.mp4,1,track2,crema_1080,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1084_ITS_SAD_XX__AUDIO_1084_ITS_ANG_XX_sadtalker.mp4,1,track3,crema_1084,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1072_TSI_FEA_XX__AUDIO_1072_TSI_HAP_XX_sadtalker.mp4,1,track3,crema_1072,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1009_ITH_SAD_XX__AUDIO_1009_ITH_ANG_XX_wav2lip.mp4,1,track2,crema_1009,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1079_IOM_NEU_XX__AUDIO_1079_IOM_SAD_XX_styletts.mp4,1,track1,crema_1079,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8qCNtqjygW8_008.mp4,0,cmumosei_real,mosei_8qCNtqjygW8,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6ng8CZ0ULK4_000.mp4,0,cmumosei_real,mosei_6ng8CZ0ULK4,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1021_IOM_ANG_XX__AUDIO_1021_IOM_DIS_XX_styletts.mp4,1,track1,crema_1021,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia151_utt10.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1083_IWL_ANG_XX__AUDIO_1083_IWL_DIS_XX_styletts.mp4,1,track1,crema_1083,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia475_utt5.mp4,0,meld_real,meld_mike,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_027.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,sad,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1011_IEO_FEA_LO__AUDIO_1011_IEO_HAP_LO_wav2lip.mp4,1,track2,crema_1011,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia747_utt16.mp4,0,meld_real,meld_rachel,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1016_TSI_FEA_XX__AUDIO_1016_TSI_HAP_XX_sadtalker.mp4,1,track3,crema_1016,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6ng8CZ0ULK4_006.mp4,0,cmumosei_real,mosei_6ng8CZ0ULK4,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1066_IWW_HAP_XX__AUDIO_1066_IWW_NEU_XX_wav2lip.mp4,1,track2,crema_1066,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1055_IOM_SAD_XX__AUDIO_1055_IOM_ANG_XX_styletts.mp4,1,track1,crema_1055,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\BRdw-_dbJXc_006.mp4,0,cmumosei_real,mosei_BRdw-_dbJXc,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-571d8cVauQ_001.mp4,0,cmumosei_real,mosei_-571d8cVauQ,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1056_ITS_ANG_XX__AUDIO_1056_ITS_DIS_XX_sadtalker.mp4,1,track3,crema_1056,-1,disgust,angry
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia827_utt11.mp4,0,meld_real,meld_phoebe,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia524_utt9.mp4,0,meld_real,meld_phoebe,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1015_IOM_SAD_XX__AUDIO_1015_IOM_ANG_XX_styletts.mp4,1,track1,crema_1015,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia16_utt4.mp4,0,meld_real,meld_phoebe,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1A7dqFxx8wU_005.mp4,0,cmumosei_real,mosei_1A7dqFxx8wU,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1050_ITH_SAD_XX__AUDIO_1050_ITH_ANG_XX_styletts.mp4,1,track1,crema_1050,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1065_MTI_HAP_XX__AUDIO_1065_MTI_NEU_XX_sadtalker.mp4,1,track3,crema_1065,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia17_utt17.mp4,0,meld_real,meld_phoebe,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8XZszYrUSCQ_000.mp4,0,cmumosei_real,mosei_8XZszYrUSCQ,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1022_IWL_SAD_XX__AUDIO_1022_IWL_ANG_XX_sadtalker.mp4,1,track3,crema_1022,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1057_IEO_SAD_LO__AUDIO_1057_IEO_ANG_LO_sadtalker.mp4,1,track3,crema_1057,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\AlmUwZgY6bs_000.mp4,0,cmumosei_real,mosei_AlmUwZgY6bs,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia26_utt12.mp4,0,meld_real,meld_ross,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia522_utt1.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1056_TSI_HAP_XX__AUDIO_1056_TSI_NEU_XX_wav2lip.mp4,1,track2,crema_1056,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1091_IWW_HAP_XX__AUDIO_1091_IWW_NEU_XX_sadtalker.mp4,1,track3,crema_1091,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2LpVvLemgvw_003.mp4,0,cmumosei_real,mosei_2LpVvLemgvw,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\CdB8QBhFccs_006.mp4,0,cmumosei_real,mosei_CdB8QBhFccs,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1007_utt7.mp4,0,meld_real,meld_ross,-1,sadness,sadness
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia9_utt11.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia809_utt14.mp4,0,meld_real,meld_chandler,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1028_ITS_ANG_XX__AUDIO_1028_ITS_DIS_XX_wav2lip.mp4,1,track2,crema_1028,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1029_MTI_HAP_XX__AUDIO_1029_MTI_NEU_XX_sadtalker.mp4,1,track3,crema_1029,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia374_utt4.mp4,0,meld_real,meld_monica,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia851_utt5.mp4,0,meld_real,meld_joey,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia508_utt16.mp4,0,meld_real,meld_joey,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7BFhRPlSOf0_001.mp4,0,cmumosei_real,mosei_7BFhRPlSOf0,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1017_DFA_NEU_XX__AUDIO_1017_DFA_SAD_XX_sadtalker.mp4,1,track3,crema_1017,-1,sad,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia4_utt5.mp4,0,meld_real,meld_joey,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1081_ITS_ANG_XX__AUDIO_1081_ITS_DIS_XX_wav2lip.mp4,1,track2,crema_1081,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1088_MTI_HAP_XX__AUDIO_1088_MTI_NEU_XX_styletts.mp4,1,track1,crema_1088,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1031_ITH_NEU_XX__AUDIO_1031_ITH_SAD_XX_sadtalker.mp4,1,track3,crema_1031,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1063_IEO_SAD_LO__AUDIO_1063_IEO_ANG_LO_sadtalker.mp4,1,track3,crema_1063,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1027_MTI_HAP_XX__AUDIO_1027_MTI_NEU_XX_sadtalker.mp4,1,track3,crema_1027,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1085_IEO_SAD_LO__AUDIO_1085_IEO_ANG_LO_styletts.mp4,1,track1,crema_1085,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Cj7R36s4dbM_007.mp4,0,cmumosei_real,mosei_Cj7R36s4dbM,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1032_DFA_DIS_XX__AUDIO_1032_DFA_FEA_XX_sadtalker.mp4,1,track3,crema_1032,-1,fear,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia121_utt0.mp4,0,meld_real,meld_monica,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Cj7R36s4dbM_006.mp4,0,cmumosei_real,mosei_Cj7R36s4dbM,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1075_ITH_DIS_XX__AUDIO_1075_ITH_FEA_XX_sadtalker.mp4,1,track3,crema_1075,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1035_IOM_NEU_XX__AUDIO_1035_IOM_SAD_XX_styletts.mp4,1,track1,crema_1035,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1028_TIE_NEU_XX__AUDIO_1028_TIE_SAD_XX_sadtalker.mp4,1,track3,crema_1028,-1,sad,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia969_utt1.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1076_DFA_NEU_XX__AUDIO_1076_DFA_SAD_XX_styletts.mp4,1,track1,crema_1076,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7CLe7PZtna4_001.mp4,0,cmumosei_real,mosei_7CLe7PZtna4,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\BRdw-_dbJXc_004.mp4,0,cmumosei_real,mosei_BRdw-_dbJXc,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia686_utt5.mp4,0,meld_real,meld_rachel,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia596_utt0.mp4,0,meld_real,meld_joey,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1018_IWW_SAD_XX__AUDIO_1018_IWW_ANG_XX_wav2lip.mp4,1,track2,crema_1018,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1026_MTI_HAP_XX__AUDIO_1026_MTI_NEU_XX_styletts.mp4,1,track1,crema_1026,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1006_TSI_ANG_XX__AUDIO_1006_TSI_DIS_XX_styletts.mp4,1,track1,crema_1006,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1062_ITH_ANG_XX__AUDIO_1062_ITH_DIS_XX_sadtalker.mp4,1,track3,crema_1062,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_010.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1070_ITS_HAP_XX__AUDIO_1070_ITS_NEU_XX_wav2lip.mp4,1,track2,crema_1070,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia256_utt0.mp4,0,meld_real,meld_phoebe,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1075_ITS_ANG_XX__AUDIO_1075_ITS_DIS_XX_sadtalker.mp4,1,track3,crema_1075,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1061_IEO_ANG_MD__AUDIO_1061_IEO_DIS_MD_styletts.mp4,1,track1,crema_1061,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\34-ogj6rh6w_002.mp4,0,cmumosei_real,mosei_34-ogj6rh6w,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1085_IWW_ANG_XX__AUDIO_1085_IWW_DIS_XX_wav2lip.mp4,1,track2,crema_1085,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia222_utt14.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1031_IEO_ANG_LO__AUDIO_1031_IEO_DIS_LO_sadtalker.mp4,1,track3,crema_1031,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1083_IEO_FEA_LO__AUDIO_1083_IEO_HAP_LO_styletts.mp4,1,track1,crema_1083,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia154_utt5.mp4,0,meld_real,meld_ross,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia16_utt14.mp4,0,meld_real,meld_ross,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1004_IWL_HAP_XX__AUDIO_1004_IWL_NEU_XX_styletts.mp4,1,track1,crema_1004,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1010_DFA_FEA_XX__AUDIO_1010_DFA_HAP_XX_wav2lip.mp4,1,track2,crema_1010,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia9_utt3.mp4,0,meld_real,meld_chandler,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1042_IEO_HAP_HI__AUDIO_1042_IEO_NEU_XX_wav2lip.mp4,1,track2,crema_1042,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1025_TIE_HAP_XX__AUDIO_1025_TIE_NEU_XX_styletts.mp4,1,track1,crema_1025,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1042_TIE_HAP_XX__AUDIO_1042_TIE_NEU_XX_styletts.mp4,1,track1,crema_1042,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1012_WSI_DIS_XX__AUDIO_1012_WSI_FEA_XX_styletts.mp4,1,track1,crema_1012,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia924_utt2.mp4,0,meld_real,meld_phoebe,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1044_TAI_DIS_XX__AUDIO_1044_TAI_FEA_XX_wav2lip.mp4,1,track2,crema_1044,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1027_TAI_FEA_XX__AUDIO_1027_TAI_HAP_XX_sadtalker.mp4,1,track3,crema_1027,-1,happy,fear
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia819_utt18.mp4,0,meld_real,meld_monica,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia448_utt11.mp4,0,meld_real,meld_phoebe,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_020.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,sad,sad
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\11j7EfglCAs_000.mp4,0,cmumosei_real,mosei_11j7EfglCAs,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1041_TSI_HAP_XX__AUDIO_1041_TSI_NEU_XX_wav2lip.mp4,1,track2,crema_1041,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia870_utt1.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1059_IOM_NEU_XX__AUDIO_1059_IOM_SAD_XX_styletts.mp4,1,track1,crema_1059,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia677_utt2.mp4,0,meld_real,meld_joey,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia524_utt4.mp4,0,meld_real,meld_joey,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1086_IWL_NEU_XX__AUDIO_1086_IWL_SAD_XX_sadtalker.mp4,1,track3,crema_1086,-1,sad,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia964_utt17.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1003_utt7.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1076_IWW_DIS_XX__AUDIO_1076_IWW_FEA_XX_styletts.mp4,1,track1,crema_1076,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia738_utt4.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1085_MTI_HAP_XX__AUDIO_1085_MTI_NEU_XX_sadtalker.mp4,1,track3,crema_1085,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia640_utt3.mp4,0,meld_real,meld_joanna,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8qCNtqjygW8_000.mp4,0,cmumosei_real,mosei_8qCNtqjygW8,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_015.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
