output_stem,output_path,label,status,method,actor_id,sentence_key,video_emotion,audio_emotion,processed
FAKE_T3_1023_IWW_FEA_XX__AUDIO_1023_IWW_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_IWW_FEA_XX__AUDIO_1023_IWW_HAP_XX_sadtalker.mp4,1,done,sadtalker,1023,IWW,fear,happy,yes
FAKE_T3_1023_IWW_SAD_XX__AUDIO_1023_IWW_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_IWW_SAD_XX__AUDIO_1023_IWW_ANG_XX_sadtalker.mp4,1,done,sadtalker,1023,IWW,sad,angry,yes
FAKE_T3_1023_MTI_ANG_XX__AUDIO_1023_MTI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_MTI_ANG_XX__AUDIO_1023_MTI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1023,MTI,angry,disgust,yes
FAKE_T3_1023_MTI_FEA_XX__AUDIO_1023_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_MTI_FEA_XX__AUDIO_1023_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1023,MTI,fear,happy,yes
FAKE_T3_1023_MTI_NEU_XX__AUDIO_1023_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_MTI_NEU_XX__AUDIO_1023_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1023,MTI,neutral,sad,yes
FAKE_T3_1023_MTI_SAD_XX__AUDIO_1023_MTI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_MTI_SAD_XX__AUDIO_1023_MTI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1023,MTI,sad,angry,yes
FAKE_T3_1023_TAI_ANG_XX__AUDIO_1023_TAI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TAI_ANG_XX__AUDIO_1023_TAI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1023,TAI,angry,disgust,yes
FAKE_T3_1023_TAI_DIS_XX__AUDIO_1023_TAI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TAI_DIS_XX__AUDIO_1023_TAI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1023,TAI,disgust,fear,yes
FAKE_T3_1023_TAI_FEA_XX__AUDIO_1023_TAI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TAI_FEA_XX__AUDIO_1023_TAI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1023,TAI,fear,happy,yes
FAKE_T3_1023_TAI_HAP_XX__AUDIO_1023_TAI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TAI_HAP_XX__AUDIO_1023_TAI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1023,TAI,happy,neutral,yes
FAKE_T3_1023_TAI_SAD_XX__AUDIO_1023_TAI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TAI_SAD_XX__AUDIO_1023_TAI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1023,TAI,sad,angry,yes
FAKE_T3_1023_TIE_ANG_XX__AUDIO_1023_TIE_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TIE_ANG_XX__AUDIO_1023_TIE_DIS_XX_sadtalker.mp4,1,done,sadtalker,1023,TIE,angry,disgust,yes
FAKE_T3_1023_TIE_FEA_XX__AUDIO_1023_TIE_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TIE_FEA_XX__AUDIO_1023_TIE_HAP_XX_sadtalker.mp4,1,done,sadtalker,1023,TIE,fear,happy,yes
FAKE_T3_1023_TIE_NEU_XX__AUDIO_1023_TIE_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TIE_NEU_XX__AUDIO_1023_TIE_SAD_XX_sadtalker.mp4,1,done,sadtalker,1023,TIE,neutral,sad,yes
FAKE_T3_1023_TIE_SAD_XX__AUDIO_1023_TIE_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TIE_SAD_XX__AUDIO_1023_TIE_ANG_XX_sadtalker.mp4,1,done,sadtalker,1023,TIE,sad,angry,yes
FAKE_T3_1023_TSI_ANG_XX__AUDIO_1023_TSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TSI_ANG_XX__AUDIO_1023_TSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1023,TSI,angry,disgust,yes
FAKE_T3_1023_TSI_NEU_XX__AUDIO_1023_TSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TSI_NEU_XX__AUDIO_1023_TSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1023,TSI,neutral,sad,yes
FAKE_T3_1023_TSI_SAD_XX__AUDIO_1023_TSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_TSI_SAD_XX__AUDIO_1023_TSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1023,TSI,sad,angry,yes
FAKE_T3_1023_WSI_ANG_XX__AUDIO_1023_WSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_WSI_ANG_XX__AUDIO_1023_WSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1023,WSI,angry,disgust,yes
FAKE_T3_1023_WSI_DIS_XX__AUDIO_1023_WSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_WSI_DIS_XX__AUDIO_1023_WSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1023,WSI,disgust,fear,yes
FAKE_T3_1023_WSI_FEA_XX__AUDIO_1023_WSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1023_WSI_FEA_XX__AUDIO_1023_WSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1023,WSI,fear,happy,yes
FAKE_T3_1024_DFA_ANG_XX__AUDIO_1024_DFA_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_DFA_ANG_XX__AUDIO_1024_DFA_DIS_XX_sadtalker.mp4,1,done,sadtalker,1024,DFA,angry,disgust,yes
FAKE_T3_1024_DFA_DIS_XX__AUDIO_1024_DFA_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_DFA_DIS_XX__AUDIO_1024_DFA_FEA_XX_sadtalker.mp4,1,done,sadtalker,1024,DFA,disgust,fear,yes
FAKE_T3_1024_DFA_SAD_XX__AUDIO_1024_DFA_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_DFA_SAD_XX__AUDIO_1024_DFA_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,DFA,sad,angry,yes
FAKE_T3_1024_IEO_ANG_LO__AUDIO_1024_IEO_DIS_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_ANG_LO__AUDIO_1024_IEO_DIS_LO_sadtalker.mp4,1,done,sadtalker,1024,IEO,angry,disgust,yes
FAKE_T3_1024_IEO_ANG_MD__AUDIO_1024_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_ANG_MD__AUDIO_1024_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1024,IEO,angry,disgust,yes
FAKE_T3_1024_IEO_DIS_HI__AUDIO_1024_IEO_FEA_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_DIS_HI__AUDIO_1024_IEO_FEA_HI_sadtalker.mp4,1,done,sadtalker,1024,IEO,disgust,fear,yes
FAKE_T3_1024_IEO_FEA_MD__AUDIO_1024_IEO_HAP_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_FEA_MD__AUDIO_1024_IEO_HAP_MD_sadtalker.mp4,1,done,sadtalker,1024,IEO,fear,happy,yes
FAKE_T3_1024_IEO_HAP_HI__AUDIO_1024_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_HAP_HI__AUDIO_1024_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1024,IEO,happy,neutral,yes
FAKE_T3_1024_IEO_SAD_HI__AUDIO_1024_IEO_ANG_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_SAD_HI__AUDIO_1024_IEO_ANG_HI_sadtalker.mp4,1,done,sadtalker,1024,IEO,sad,angry,yes
FAKE_T3_1024_IEO_SAD_LO__AUDIO_1024_IEO_ANG_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_SAD_LO__AUDIO_1024_IEO_ANG_LO_sadtalker.mp4,1,done,sadtalker,1024,IEO,sad,angry,yes
FAKE_T3_1024_IEO_SAD_MD__AUDIO_1024_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IEO_SAD_MD__AUDIO_1024_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1024,IEO,sad,angry,yes
FAKE_T3_1024_IOM_HAP_XX__AUDIO_1024_IOM_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IOM_HAP_XX__AUDIO_1024_IOM_NEU_XX_sadtalker.mp4,1,done,sadtalker,1024,IOM,happy,neutral,yes
FAKE_T3_1024_ITH_ANG_XX__AUDIO_1024_ITH_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_ITH_ANG_XX__AUDIO_1024_ITH_DIS_XX_sadtalker.mp4,1,done,sadtalker,1024,ITH,angry,disgust,yes
FAKE_T3_1024_ITH_HAP_XX__AUDIO_1024_ITH_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_ITH_HAP_XX__AUDIO_1024_ITH_NEU_XX_sadtalker.mp4,1,done,sadtalker,1024,ITH,happy,neutral,yes
FAKE_T3_1024_ITH_NEU_XX__AUDIO_1024_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_ITH_NEU_XX__AUDIO_1024_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1024,ITH,neutral,sad,yes
FAKE_T3_1024_ITS_NEU_XX__AUDIO_1024_ITS_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_ITS_NEU_XX__AUDIO_1024_ITS_SAD_XX_sadtalker.mp4,1,done,sadtalker,1024,ITS,neutral,sad,yes
FAKE_T3_1024_ITS_SAD_XX__AUDIO_1024_ITS_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_ITS_SAD_XX__AUDIO_1024_ITS_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,ITS,sad,angry,yes
FAKE_T3_1024_IWL_ANG_XX__AUDIO_1024_IWL_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWL_ANG_XX__AUDIO_1024_IWL_DIS_XX_sadtalker.mp4,1,done,sadtalker,1024,IWL,angry,disgust,yes
FAKE_T3_1024_IWL_DIS_XX__AUDIO_1024_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWL_DIS_XX__AUDIO_1024_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1024,IWL,disgust,fear,yes
FAKE_T3_1024_IWL_HAP_XX__AUDIO_1024_IWL_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWL_HAP_XX__AUDIO_1024_IWL_NEU_XX_sadtalker.mp4,1,done,sadtalker,1024,IWL,happy,neutral,yes
FAKE_T3_1024_IWL_NEU_XX__AUDIO_1024_IWL_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWL_NEU_XX__AUDIO_1024_IWL_SAD_XX_sadtalker.mp4,1,done,sadtalker,1024,IWL,neutral,sad,yes
FAKE_T3_1024_IWL_SAD_XX__AUDIO_1024_IWL_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWL_SAD_XX__AUDIO_1024_IWL_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,IWL,sad,angry,yes
FAKE_T3_1024_IWW_DIS_XX__AUDIO_1024_IWW_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWW_DIS_XX__AUDIO_1024_IWW_FEA_XX_sadtalker.mp4,1,done,sadtalker,1024,IWW,disgust,fear,yes
FAKE_T3_1024_IWW_HAP_XX__AUDIO_1024_IWW_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWW_HAP_XX__AUDIO_1024_IWW_NEU_XX_sadtalker.mp4,1,done,sadtalker,1024,IWW,happy,neutral,yes
FAKE_T3_1024_IWW_NEU_XX__AUDIO_1024_IWW_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWW_NEU_XX__AUDIO_1024_IWW_SAD_XX_sadtalker.mp4,1,done,sadtalker,1024,IWW,neutral,sad,yes
FAKE_T3_1024_IWW_SAD_XX__AUDIO_1024_IWW_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_IWW_SAD_XX__AUDIO_1024_IWW_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,IWW,sad,angry,yes
FAKE_T3_1024_MTI_ANG_XX__AUDIO_1024_MTI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_MTI_ANG_XX__AUDIO_1024_MTI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1024,MTI,angry,disgust,yes
FAKE_T3_1024_MTI_FEA_XX__AUDIO_1024_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_MTI_FEA_XX__AUDIO_1024_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1024,MTI,fear,happy,yes
FAKE_T3_1024_MTI_NEU_XX__AUDIO_1024_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_MTI_NEU_XX__AUDIO_1024_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1024,MTI,neutral,sad,yes
FAKE_T3_1024_MTI_SAD_XX__AUDIO_1024_MTI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_MTI_SAD_XX__AUDIO_1024_MTI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,MTI,sad,angry,yes
FAKE_T3_1024_TAI_ANG_XX__AUDIO_1024_TAI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TAI_ANG_XX__AUDIO_1024_TAI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1024,TAI,angry,disgust,yes
FAKE_T3_1024_TAI_DIS_XX__AUDIO_1024_TAI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TAI_DIS_XX__AUDIO_1024_TAI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1024,TAI,disgust,fear,yes
FAKE_T3_1024_TAI_HAP_XX__AUDIO_1024_TAI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TAI_HAP_XX__AUDIO_1024_TAI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1024,TAI,happy,neutral,yes
FAKE_T3_1024_TAI_NEU_XX__AUDIO_1024_TAI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TAI_NEU_XX__AUDIO_1024_TAI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1024,TAI,neutral,sad,yes
FAKE_T3_1024_TAI_SAD_XX__AUDIO_1024_TAI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TAI_SAD_XX__AUDIO_1024_TAI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,TAI,sad,angry,yes
FAKE_T3_1024_TIE_DIS_XX__AUDIO_1024_TIE_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TIE_DIS_XX__AUDIO_1024_TIE_FEA_XX_sadtalker.mp4,1,done,sadtalker,1024,TIE,disgust,fear,yes
FAKE_T3_1024_TSI_ANG_XX__AUDIO_1024_TSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TSI_ANG_XX__AUDIO_1024_TSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1024,TSI,angry,disgust,yes
FAKE_T3_1024_TSI_FEA_XX__AUDIO_1024_TSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TSI_FEA_XX__AUDIO_1024_TSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1024,TSI,fear,happy,yes
FAKE_T3_1024_TSI_SAD_XX__AUDIO_1024_TSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_TSI_SAD_XX__AUDIO_1024_TSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1024,TSI,sad,angry,yes
FAKE_T3_1024_WSI_DIS_XX__AUDIO_1024_WSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_WSI_DIS_XX__AUDIO_1024_WSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1024,WSI,disgust,fear,yes
FAKE_T3_1024_WSI_FEA_XX__AUDIO_1024_WSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1024_WSI_FEA_XX__AUDIO_1024_WSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1024,WSI,fear,happy,yes
FAKE_T3_1025_DFA_HAP_XX__AUDIO_1025_DFA_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_DFA_HAP_XX__AUDIO_1025_DFA_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,DFA,happy,neutral,yes
FAKE_T3_1025_DFA_NEU_XX__AUDIO_1025_DFA_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_DFA_NEU_XX__AUDIO_1025_DFA_SAD_XX_sadtalker.mp4,1,done,sadtalker,1025,DFA,neutral,sad,yes
FAKE_T3_1025_DFA_SAD_XX__AUDIO_1025_DFA_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_DFA_SAD_XX__AUDIO_1025_DFA_ANG_XX_sadtalker.mp4,1,done,sadtalker,1025,DFA,sad,angry,yes
FAKE_T3_1025_IEO_ANG_HI__AUDIO_1025_IEO_DIS_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_ANG_HI__AUDIO_1025_IEO_DIS_HI_sadtalker.mp4,1,done,sadtalker,1025,IEO,angry,disgust,yes
FAKE_T3_1025_IEO_ANG_MD__AUDIO_1025_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_ANG_MD__AUDIO_1025_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1025,IEO,angry,disgust,yes
FAKE_T3_1025_IEO_DIS_MD__AUDIO_1025_IEO_FEA_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_DIS_MD__AUDIO_1025_IEO_FEA_MD_sadtalker.mp4,1,done,sadtalker,1025,IEO,disgust,fear,yes
FAKE_T3_1025_IEO_FEA_LO__AUDIO_1025_IEO_HAP_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_FEA_LO__AUDIO_1025_IEO_HAP_LO_sadtalker.mp4,1,done,sadtalker,1025,IEO,fear,happy,yes
FAKE_T3_1025_IEO_HAP_HI__AUDIO_1025_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_HAP_HI__AUDIO_1025_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,IEO,happy,neutral,yes
FAKE_T3_1025_IEO_HAP_MD__AUDIO_1025_IEO_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_HAP_MD__AUDIO_1025_IEO_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,IEO,happy,neutral,yes
FAKE_T3_1025_IEO_NEU_XX__AUDIO_1025_IEO_SAD_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_NEU_XX__AUDIO_1025_IEO_SAD_HI_sadtalker.mp4,1,done,sadtalker,1025,IEO,neutral,sad,yes
FAKE_T3_1025_IEO_SAD_HI__AUDIO_1025_IEO_ANG_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_SAD_HI__AUDIO_1025_IEO_ANG_HI_sadtalker.mp4,1,done,sadtalker,1025,IEO,sad,angry,yes
FAKE_T3_1025_IEO_SAD_LO__AUDIO_1025_IEO_ANG_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_SAD_LO__AUDIO_1025_IEO_ANG_LO_sadtalker.mp4,1,done,sadtalker,1025,IEO,sad,angry,yes
FAKE_T3_1025_IEO_SAD_MD__AUDIO_1025_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IEO_SAD_MD__AUDIO_1025_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1025,IEO,sad,angry,yes
FAKE_T3_1025_IOM_ANG_XX__AUDIO_1025_IOM_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IOM_ANG_XX__AUDIO_1025_IOM_DIS_XX_sadtalker.mp4,1,done,sadtalker,1025,IOM,angry,disgust,yes
FAKE_T3_1025_IOM_FEA_XX__AUDIO_1025_IOM_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IOM_FEA_XX__AUDIO_1025_IOM_HAP_XX_sadtalker.mp4,1,done,sadtalker,1025,IOM,fear,happy,yes
FAKE_T3_1025_IOM_NEU_XX__AUDIO_1025_IOM_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IOM_NEU_XX__AUDIO_1025_IOM_SAD_XX_sadtalker.mp4,1,done,sadtalker,1025,IOM,neutral,sad,yes
FAKE_T3_1025_ITH_DIS_XX__AUDIO_1025_ITH_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITH_DIS_XX__AUDIO_1025_ITH_FEA_XX_sadtalker.mp4,1,done,sadtalker,1025,ITH,disgust,fear,yes
FAKE_T3_1025_ITH_FEA_XX__AUDIO_1025_ITH_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITH_FEA_XX__AUDIO_1025_ITH_HAP_XX_sadtalker.mp4,1,done,sadtalker,1025,ITH,fear,happy,yes
FAKE_T3_1025_ITH_NEU_XX__AUDIO_1025_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITH_NEU_XX__AUDIO_1025_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1025,ITH,neutral,sad,yes
FAKE_T3_1025_ITH_SAD_XX__AUDIO_1025_ITH_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITH_SAD_XX__AUDIO_1025_ITH_ANG_XX_sadtalker.mp4,1,done,sadtalker,1025,ITH,sad,angry,yes
FAKE_T3_1025_ITS_ANG_XX__AUDIO_1025_ITS_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITS_ANG_XX__AUDIO_1025_ITS_DIS_XX_sadtalker.mp4,1,done,sadtalker,1025,ITS,angry,disgust,yes
FAKE_T3_1025_ITS_HAP_XX__AUDIO_1025_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITS_HAP_XX__AUDIO_1025_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,ITS,happy,neutral,yes
FAKE_T3_1025_ITS_SAD_XX__AUDIO_1025_ITS_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_ITS_SAD_XX__AUDIO_1025_ITS_ANG_XX_sadtalker.mp4,1,done,sadtalker,1025,ITS,sad,angry,yes
FAKE_T3_1025_IWL_DIS_XX__AUDIO_1025_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IWL_DIS_XX__AUDIO_1025_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1025,IWL,disgust,fear,yes
FAKE_T3_1025_IWL_HAP_XX__AUDIO_1025_IWL_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IWL_HAP_XX__AUDIO_1025_IWL_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,IWL,happy,neutral,yes
FAKE_T3_1025_IWW_HAP_XX__AUDIO_1025_IWW_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IWW_HAP_XX__AUDIO_1025_IWW_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,IWW,happy,neutral,yes
FAKE_T3_1025_IWW_NEU_XX__AUDIO_1025_IWW_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IWW_NEU_XX__AUDIO_1025_IWW_SAD_XX_sadtalker.mp4,1,done,sadtalker,1025,IWW,neutral,sad,yes
FAKE_T3_1025_IWW_SAD_XX__AUDIO_1025_IWW_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_IWW_SAD_XX__AUDIO_1025_IWW_ANG_XX_sadtalker.mp4,1,done,sadtalker,1025,IWW,sad,angry,yes
FAKE_T3_1025_MTI_DIS_XX__AUDIO_1025_MTI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_MTI_DIS_XX__AUDIO_1025_MTI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1025,MTI,disgust,fear,yes
FAKE_T3_1025_MTI_FEA_XX__AUDIO_1025_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_MTI_FEA_XX__AUDIO_1025_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1025,MTI,fear,happy,yes
FAKE_T3_1025_MTI_HAP_XX__AUDIO_1025_MTI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_MTI_HAP_XX__AUDIO_1025_MTI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1025,MTI,happy,neutral,yes
FAKE_T3_1025_MTI_SAD_XX__AUDIO_1025_MTI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_MTI_SAD_XX__AUDIO_1025_MTI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1025,MTI,sad,angry,yes
FAKE_T3_1025_TAI_NEU_XX__AUDIO_1025_TAI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_TAI_NEU_XX__AUDIO_1025_TAI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1025,TAI,neutral,sad,yes
FAKE_T3_1025_TAI_SAD_XX__AUDIO_1025_TAI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_TAI_SAD_XX__AUDIO_1025_TAI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1025,TAI,sad,angry,yes
FAKE_T3_1025_TIE_FEA_XX__AUDIO_1025_TIE_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1025_TIE_FEA_XX__AUDIO_1025_TIE_HAP_XX_sadtalker.mp4,1,done,sadtalker,1025,TIE,fear,happy,yes
